,_arpt_ident,_name,_state_prov,_icao,_faa_host_id,_loc_hdatum,_wgs_datum,_wgs_lat,_wgs_dlat,_wgs_long,_wgs_dlong,_elev,_type,_mag_var,_wac,_beacon,_second_arpt,_opr_agy,_sec_name,_sec_icao,_sec_faa,_sec_opr_agy,_cycle_date,__id
,US86059,AIRGLADES,12,KZ,K2IS,WGE,WGE,N26440665,26.735181,W081030380,-81.051056,00020,D,W005387 1210,0525,Y,,PA,,,,,201011,9235
,US86340,SIMTAG FARMS,41,KZ,OR32,WGE,WGE,N45450747,45.752075,W119564513,-119.945869,00550,D,E016432 0105,0269,,,PV,,,,,200204,9252
,US86094,GRATIOT COMMUNITY,26,KZ,KAMN,WGE,WGE,N43191971,43.322142,W084411660,-84.687944,00754,A,W006178 1210,0309,Y,,PA,,,,,201007,9238
,US86097,WEBSTER NOLF,24,KZ,KNUI,WGE,WGE,N38084560,38.146000,W076254250,-76.428472,00022,C,W010586 1210,0357,,,NA,,,,,201103,9239
,US86129,HOUSTON MUNI,28,KZ,KM44,WGE,WGE,N33533041,33.891781,W089012522,-89.023672,00337,D,W001147 1210,0408,Y,,PA,,,,,201006,9240
,US86169,SISSETON MUNI,46,KZ,K8D3,WGE,WGE,N45401485,45.670792,W096594629,-96.996193,01161,D,E003478 1210,0266,Y,,PA,,,,,201002,9241
,US86171,SKAGIT RGNL,53,KZ,KBVS,WGE,WGE,N48281520,48.470889,W122251510,-122.420861,00144,A,E017054 1210,0216,Y,,PA,,,,,201011,9242
,US86183,HUGOTON MUNI,20,KZ,KHQG,WGE,WGE,N37094710,37.163083,W101221390,-101.370528,03134,D,E006489 1210,0361,Y,,PA,,,,,201007,9243
,US86204,DOWAGIAC MUNI,26,KZ,KC91,WGE,WGE,N41593456,41.992933,W086074085,-86.128014,00747,D,W004475 1210,0308,Y,,PA,,,,,201003,9244
,US86220,MOORE MURRELL,47,KZ,KMOR,WGE,WGE,N36104580,36.179389,W083223160,-83.375444,01313,A,W005450 1210,0358,Y,,PA,,,,,200906,9245
,US86271,JERRY TYLER MEM,26,KZ,K3TR,WGE,WGE,N41500927,41.835908,W086133063,-86.225175,00750,A,W004407 1210,0308,Y,,PA,,,,,201007,9246
,US86288,WAUKEGAN RGNL,17,KZ,KUGN,WGE,WGE,N42251978,42.422161,W087520447,-87.867908,00727,A,W003261 1210,0308,Y,,PA,,,,,201013,9247
,US86298,CITY OF COLORADO SPRINGS MUNI,08,KCOS,COS,WGE,WGE,N38482090,38.805805,W104420280,-104.700778,06187,A,E008445 1210,0361,Y,,PA,,,,,201012,9248
,US86324,FAITH CATTLE COMPANY LONGFELLOW RANCH,48,KZ,8TE6,WGE,WGE,N30180064,30.300178,W102430155,-102.717097,03900,D,E007083 1210,0470,,,PV,,,,,201012,9249
,US86333,C A MOORE,28,KZ,K19M,WGE,WGE,N33073166,33.125461,W090013201,-90.025558,00340,D,W000268 1210,0408,Y,,PA,,,,,201007,9250
,US86338,CONCORDIA PARISH,22,KZ,K0R4,WGE,WGE,N31334320,31.562000,W091302330,-91.506472,00055,D,E000431 1210,0468,Y,,PA,,,,,201101,9251
,US86341,CHARLES B WHEELER DOWNTOWN,29,KMKC,MKC,WGE,WGE,N39072257,39.122936,W094353416,-94.592822,00757,A,E002207 1210,0360,Y,,PA,,,,,201102,9253
,US86388,ANDREWS CO,48,KZ,KE11,WGE,WGE,N32195200,32.331111,W102314630,-102.529528,03174,D,E007101 1210,0406,Y,,PA,,,,,201001,9254
,US86435,BUFFALO NIAGARA INTL,36,KBUF,BUF,WGE,WGE,N42562589,42.940525,W078435580,-78.732167,00728,A,W010474 1210,0309,Y,,PA,,,,,201102,9255
,US86458,STROTHER FLD,20,KZ,KWLD,WGE,WGE,N37100700,37.168611,W097021510,-97.037528,01160,A,E004079 1210,0360,Y,,PA,,,,,201103,9256
,US86477,GREENVILLE SPARTANBURG INTL,45,KGSP,GSP,WGE,WGE,N34534440,34.895667,W082130790,-82.218861,00964,A,W006202 1210,0409,Y,,PA,,,,,201007,9257
,US86552,GRIFFING SANDUSKY,39,KZ,KSKY,WGE,WGE,N41260010,41.433361,W082390840,-82.652333,00580,A,W007269 1210,0309,Y,,PV,,,,,201012,9258
,US86599,HOLLY SPRINGS MARSHALL CO,28,KZ,KM41,WGE,WGE,N34481565,34.804347,W089311599,-89.521108,00553,A,W000595 1210,0408,Y,,PA,,,,,201001,9259
,US86621,FINGER LAKES RGNL,36,KZ,K0G7,WGE,WGE,N42530083,42.883564,W076465243,-76.781231,00492,D,W012055 0211,0310,Y,,PA,,,,,201103,9260
,US86641,STANTON MUNI,48,KZ,K63F,WGE,WGE,N32102490,32.173583,W101492090,-101.822472,02731,D,E006488 1210,0406,Y,,PA,,,,,200805,9261
,US86646,LOUISVILLE INTL STANDIFORD FLD,21,KSDF,SDF,WGE,WGE,N38102671,38.174086,W085441140,-85.736500,00501,A,W004207 1210,0358,Y,,PA,,,,,201102,9262
,US86649,DEER CREEK RANCH,06,KZ,CA60,WGE,WGE,N39565957,39.949881,W121594894,-121.996928,00280,D,E014418 1210,0364,,,PV,,,,,201013,9263
,US86675,SPRINGHILL,22,KZ,KSPH,WGE,WGE,N32590040,32.983444,W093243300,-93.409167,00218,D,E001530 1210,0408,Y,,MU,,,,,201008,9264
,US86684,WILSON CREEK,53,KZ,K5W1,WGE,WGE,N47252952,47.424866,W119065406,-119.115017,01440,D,E016015 1210,0269,,,MU,,,,,201009,9265
,US86692,MACOMB MUNI,17,KZ,KMQB,WGE,WGE,N40311230,40.520083,W090390860,-90.652389,00707,D,W000500 1210,0308,Y,,PA,,,,,200809,9266
,US86706,SNOHOMISH CO,53,KPAE,PAE,WGE,WGE,N47542516,47.906989,W122165366,-122.281572,00606,A,E016537 1210,0269,Y,,PA,,,,,201103,9267
,US86711,MOUNTAIN HOME AFB,16,KMUO,MUO,WGE,WGE,N43023697,43.043603,W115522075,-115.872431,02996,C,E014005 1210,0305,Y,,AF,,,,,201009,9268
,US86735,METTEL FLD,18,KZ,KCEV,WGE,WGE,N39415350,39.698194,W085075210,-85.131139,00866,A,W005072 0211,0358,Y,,PA,,,,,201103,9269
,US86789,FRANKFORT,17,KZ,LL40,WGE,WGE,N41283900,41.477501,W087502570,-87.840472,00778,A,W003166 1210,0308,Y,,PA,,,,,201004,9270
,US86857,PINE RIVER RGNL,27,KZ,KPWC,WGE,WGE,N46432923,46.724786,W094225412,-94.381700,01295,D,E001287 1210,0266,,,PA,,,,,201012,9271
,US86935,ASHLAND MUNI SUMNER PARKER FLD,41,KZ,KS03,WGE,WGE,N42112502,42.190283,W122393826,-122.660628,01885,A,E015227 1210,0304,Y,,PA,,,,,201005,9273
,US86981,BOYNE MOUNTAIN,26,KZ,KBFA,WGE,WGE,N45095703,45.165842,W084552681,-84.924114,00719,D,W006357 1210,0264,,,PV,,,,,200812,9274
,US86984,CAPE BLANCO STATE,41,KZ,K5S6,WGE,WGE,N42512839,42.857886,W124310339,-124.517608,00214,D,E015494 0211,0304,,,PA,,,,,201103,9275
,US86998,DEKALB PEACHTREE,13,KPDK,PDK,WGE,WGE,N33523220,33.875611,W084180710,-84.301972,01003,A,W004395 1210,0409,Y,,PA,,,,,201101,9276
,US87035,RECTOR,05,KZ,K7M8,WGE,WGE,N36150023,36.250064,W090191036,-90.319544,00281,D,W000342 1210,0359,Y,,PA,,,,,201006,9277
,US87044,BENSON MUNI,27,KZ,KBBB,WGE,WGE,N45195490,45.331917,W095390210,-95.650583,01039,A,E002429 1210,0266,Y,,PA,,,,,201008,9278
,US87048,BOULDER MUNI,08,KZ,KBDU,WGE,WGE,N40022195,40.039431,W105133296,-105.225822,05288,D,E009078 1210,0306,Y,,PA,,,,,200709,9279
,US87057,STANTON,21,KZ,KI50,WGE,WGE,N37510029,37.850081,W083504471,-83.845753,00651,D,W005437 1210,0358,Y,,PA,,,,,201011,9280
,US88326,CLARK RGNL,18,KZ,KJVY,WGE,WGE,N38215550,38.365417,W085441750,-85.738194,00474,A,W004227 1210,0358,Y,,PA,,,,,201013,9321
,US88342,TARBORO EDGECOMBE,37,KZ,KETC,WGE,WGE,N35561416,35.937267,W077324734,-77.546483,00053,D,W009444 1210,0410,Y,,PA,,,,,201102,9322
,US88356,COCHRAN CO,48,KZ,KF85,WGE,WGE,N33434535,33.729263,W102440175,-102.733820,03746,D,E007213 1210,0406,Y,,PA,,,,,200608,9323
,US88373,TERRELL CO,48,KZ,K6R6,WGE,WGE,N30024569,30.046024,W102124649,-102.212914,02322,D,E006536 1210,0470,Y,,PA,,,,,200910,9324
,US88401,UNION CO,39,KZ,KMRT,WGE,WGE,N40132890,40.224694,W083210580,-83.351611,01021,A,W006369 1210,0309,Y,,PA,,,,,200910,9325
,US88506,ROLLA DOWNTOWN,29,KZ,KK07,WGE,WGE,N37560835,37.935654,W091484877,-91.813547,00987,A,E000221 1210,0359,,,PA,,,,,200910,9326
,US88523,FRANKLIN CO STATE,50,KZ,KFSO,WGE,WGE,N44562501,44.940281,W073055085,-73.097458,00228,D,W014586 1210,0263,Y,,PA,,,,,201005,9327
,US88537,RUGBY MUNI,38,KZ,KRUG,WGE,WGE,N48232529,48.390358,W100012739,-100.024275,01548,D,E006082 1210,0218,Y,,PV,,,,,200912,9328
,US88625,MOUNT WASHINGTON RGNL,33,KZ,KHIE,WGE,WGE,N44220320,44.367556,W071324490,-71.545806,01072,D,W015328 1210,0263,Y,,PV,,,,,201013,9329
,US88631,MARTIN STATE,24,KMTN,MTN,WGE,WGE,N39193240,39.325667,W076244960,-76.413778,00021,B,W011175 1210,0357,Y,,PA,,,,,201013,9330
,US88670,ELDON MODEL AIRPARK,29,KZ,KH79,WGE,WGE,N38213820,38.360611,W092341700,-92.571389,00909,D,E000539 1210,0359,Y,,PA,,,,,200806,9331
,US88696,BLACK RIVER RANCH,26,KZ,1MI3,WGE,WGE,N45114504,45.195844,W084191805,-84.321681,00880,D,W007070 1210,0264,,,PV,,,,,201002,9332
,US88721,LIND,53,KZ,K0S0,WGE,WGE,N46583663,46.976842,W118351403,-118.587231,01507,D,E015457 1210,0269,Y,,MU,,,,,201009,9333
,US89972,LIBERTY CO,13,KZ,K2J2,WGE,WGE,N31470460,31.784611,W081382820,-81.641167,00098,D,W005384 0105,0466,Y,,PA,,,,,200405,9369
,US88758,FORT BELKNAP AGENCY,30,KZ,KU09,WGE,WGE,N48285199,48.481108,W108460857,-108.769047,02374,D,E012061 1210,0217,,,MU,,,,,200810,9335
,US88781,KERRVILLE MUNI LOUIS SCHREINER FLD,48,KZ,KERV,WGE,WGE,N29583600,29.976667,W099050770,-99.085472,01617,A,E005207 1210,0469,Y,,PA,,,,,201010,9336
,US88791,BIG SANDY,30,KZ,K3U8,WGE,WGE,N48095230,48.164528,W110063640,-110.110111,02701,D,E012452 0111,0217,Y,,MU,,,,,201102,9337
,US88845,RED LODGE,30,KZ,KRED,WGE,WGE,N45111480,45.187444,W109160256,-109.267378,05763,D,E011497 1210,0268,Y,,PA,,,,,201101,9338
,US88882,MONTGOMERY RGNL,01,KMGM,MGM,WGE,WGE,N32180230,32.300639,W086233830,-86.393972,00221,A,W002548 1210,0409,Y,,PA,,,,,201102,9339
,US88912,ROCK SPRINGS SWEETWATER CO,56,KRKS,RKS,WGE,WGE,N41353920,41.594222,W109035470,-109.065194,06764,D,E011109 1210,0305,Y,,PA,,,,,201013,9340
,US88939,MC ALLEN MILLER INTL,48,KMFE,MFE,WGE,WGE,N26103300,26.175833,W098141900,-98.238611,00107,A,E004546 1210,0522,Y,,PA,,,,,201013,9341
,US88945,STANLEY MUNI,38,KZ,K08D,WGE,WGE,N48180288,48.300800,W102242287,-102.406353,02245,D,E007583 1210,0218,Y,,PA,,,,,200912,9342
,US89080,NORFOLK NS,51,KNGU,NGU,WGE,WGE,N36561552,36.937644,W076172144,-76.289289,00017,C,W010458 1210,0357,Y,,NA,,,,,201102,9343
,US89082,CROWNPOINT,35,KZ,K0E8,WGE,WGE,N35430357,35.717658,W108120575,-108.201597,06696,D,E010000 1210,0405,Y,,PA,,,,,201011,9344
,US89133,WESTOVER ARB METROPOLITAN,25,KCEF,CEF,WGE,WGE,N42113845,42.194014,W072320522,-72.534783,00241,B,W014200 1210,0310,Y,,ML,,,,,201102,9345
,US89147,ALBION MUNI,31,KZ,KBVN,WGE,WGE,N41434288,41.728578,W098032074,-98.055761,01806,D,E004454 1210,0307,Y,,PA,,,,,201012,9346
,US89157,ALLIANCE MUNI,31,KZ,KAIA,WGE,WGE,N42031160,42.053222,W102481360,-102.803778,03931,A,E007553 1210,0306,Y,,PA,,,,,201011,9347
,US89214,ALBERT J ELLIS,37,KZ,KOAJ,WGE,WGE,N34494500,34.829167,W077364370,-77.612139,00093,A,W009272 0111,0410,Y,,PA,,,,,201103,9348
,US89258,RANDOLPH CO,18,KZ,KI22,WGE,WGE,N40100820,40.168944,W084553250,-84.925694,01119,D,W005223 1210,0309,Y,,PA,,,,,201010,9349
,US89335,KOKOMO MUNI,18,KZ,KOKK,WGE,WGE,N40314144,40.528179,W086033236,-86.058990,00830,A,W004325 1210,0308,Y,,PA,,,,,201012,9350
,US89360,LUBBOCK PRESTON SMITH INTL,48,KLBB,LBB,WGE,WGE,N33394910,33.663639,W101492200,-101.822778,03282,A,E006534 1210,0406,Y,,PA,,,,,201103,9351
,US89395,LORDSBURG MUNI,35,KZ,KLSB,WGE,WGE,N32200047,32.333464,W108413026,-108.691739,04289,D,E009448 1210,0405,Y,,PA,,,,,200806,9352
,US89452,NEWPORT MUNI,05,KZ,KM19,WGE,WGE,N35381578,35.637718,W091103495,-91.176376,00239,A,E000073 1210,0408,Y,,PA,,,,,200911,9353
,US89488,ARNOLD AFB,47,KZ,KAYX,WGE,WGE,N35233328,35.392578,W086050896,-86.085823,01067,C,W003363 1210,0409,Y,,AF,,,,,201103,9354
,US89516,EAGLE CO RGNL,08,KEGE,EGE,WGE,WGE,N39383394,39.642761,W106555737,-106.932601,06548,A,E009562 1210,0361,Y,,PA,,,,,201006,9355
,US89529,PLEASANTON MUNI,48,KZ,KPEZ,WGE,WGE,N28571508,28.954189,W098311195,-98.519986,00430,A,E005025 1210,0469,Y,,PA,,,,,201013,9356
,US89532,CHICAGO OHARE INTL,17,KORD,ORD,WGE,WGE,N41585394,41.981650,W087542402,-87.906672,00672,A,W003191 1210,0308,Y,,PA,,,,,201103,9357
,US89557,CLARKE CO,28,KZ,K23M,WGE,WGE,N32050554,32.084872,W088442016,-88.738933,00320,D,W001139 1210,0408,Y,,PA,,,,,201007,9358
,US89615,ST AUGUSTINE,12,KZ,KSGJ,WGE,WGE,N29573330,29.959250,W081202300,-81.339722,00010,A,W006016 1210,0466,Y,,PA,,,,,201102,9359
,US89632,MELON FLD,08,KZ,1CO5,WGE,WGE,N38005503,38.015285,W103415682,-103.699117,04260,D,E008089 0111,0361,,,PV,,,,,201102,9360
,US89754,MONTEVIDEO CHIPPEWA CO,27,KZ,KMVE,WGE,WGE,N44580860,44.969055,W095423690,-95.710251,01034,A,E002478 1210,0266,Y,,PA,,,,,201011,9361
,US89759,BRIGHAM CITY,49,KZ,KBMC,WGE,WGE,N41330860,41.552389,W112034400,-112.062222,04229,A,E012245 1210,0305,Y,,PA,,,,,201003,9362
,US89763,REELFOOT LAKE,47,KZ,K0M2,WGE,WGE,N36283120,36.475333,W089204670,-89.346306,00289,D,W001194 1210,0359,Y,,PA,,,,,201009,9363
,US89848,KEWANEE MUNI,17,KZ,KEZI,WGE,WGE,N41121870,41.205194,W089574990,-89.963861,00858,A,W001293 1210,0308,Y,,PA,,,,,201009,9364
,US89901,BOCA RATON,12,KZ,KBCT,WGE,WGE,N26224260,26.378500,W080062770,-80.107694,00013,A,W006115 1210,0525,Y,,PA,,,,,201102,9365
,US89907,JOSEPH A HARDY CONNELLSVILLE,42,KZ,KVVS,WGE,WGE,N39573256,39.959044,W079392673,-79.657425,01267,A,W009177 1210,0358,Y,,PA,,,,,201011,9366
,US89912,MOUNTAIN EMPIRE,51,KZ,KMKJ,WGE,WGE,N36534150,36.894861,W081205980,-81.349944,02558,A,W007219 1210,0358,Y,,PA,,,,,201103,9367
,US89990,NEW RICHMOND RGNL,55,KZ,KRNH,WGE,WGE,N45085200,45.147778,W092322100,-92.539167,00998,A,E000053 1210,0265,Y,,PA,,,,,200909,9370
,US90054,EDGAR CO,17,KZ,KPRG,WGE,WGE,N39420057,39.700158,W087401063,-87.669619,00654,D,W003058 1210,0359,Y,,PA,,,,,201103,9371
,US90063,EPHRATA MUNI,53,KZ,KEPH,WGE,WGE,N47182906,47.308072,W119310089,-119.516914,01276,D,E016059 1210,0269,Y,,PA,,,,,201101,9372
,US90085,WILEY POST,40,KZ,KPWA,WGE,WGE,N35320300,35.534167,W097384940,-97.647056,01300,A,E004326 1210,0407,Y,,PA,,,,,200901,9373
,US90094,HOMESTEAD GENERAL AVN,12,KZ,KX51,WGE,WGE,N25295723,25.499231,W080331528,-80.554244,00007,A,W005449 1210,0525,Y,,PA,,,,,201103,9374
,US90127,SULLIVAN CO INTL,36,KZ,KMSV,WGE,WGE,N41420590,41.701639,W074474210,-74.795028,01403,D,W012567 1210,0310,Y,,PA,,,,,201101,9375
,US90155,QUANTICO MCAF,51,KZ,KNYG,WGE,WGE,N38301305,38.503625,W077181811,-77.305031,00010,C,W010307 1210,0357,Y,,MC,,,,,201011,9377
,US90170,HOPKINSVILLE CHRISTIAN CO,21,KZ,KHVC,WGE,WGE,N36512510,36.856972,W087271830,-87.455083,00564,A,W002484 1210,0359,Y,,PA,,,,,200908,9378
,US90184,CANNON AFB,35,KCVS,CVS,WGE,WGE,N34225799,34.382775,W103191973,-103.322147,04295,C,E007414 1210,0406,Y,,AF,,,,,201006,9379
,US90227,KANEOHE BAY MCAS,15,PHNG,NGF,WGE,WGE,N21270163,21.450453,W157460480,-157.768000,00024,C,E009475 1210,0599,Y,,MC,,,,,201101,9380
,US90234,CHANDLER RGNL,40,KZ,KCQB,WGE,WGE,N35432574,35.723816,W096491298,-96.820272,00984,D,E004009 1210,0407,Y,,MU,,,,,201006,9381
,US92383,ST GEORGE ISLAND,12,KZ,KF47,WGE,WGE,N29384050,29.644583,W084545616,-84.915600,00003,D,W003327 1210,0467,,,PV,,,,,201011,9455
,US90312,SEBRING RGNL,12,KZ,KSEF,WGE,WGE,N27272300,27.456389,W081203260,-81.342389,00062,A,W005348 1210,0525,Y,,PA,,,,,201103,9383
,US90327,BURKE LAKEFRONT,39,KBKL,BKL,WGE,WGE,N41310300,41.517500,W081410000,-81.683333,00583,A,W008129 1210,0309,Y,,PA,,,,,200909,9384
,US90360,PUTTY RANCH,48,KZ,TA78,WGE,WGE,N31582053,31.972369,W098034113,-98.061425,01143,D,E004478 1210,0469,,,PV,,,,,201012,9385
,US90365,BYERLEY,22,KZ,K0M8,WGE,WGE,N32493316,32.825878,W091111559,-91.187664,00106,D,E000235 1210,0408,Y,,PA,,,,,201003,9386
,US90372,QUINCY RGNL BALDWIN FLD,17,KUIN,UIN,WGE,WGE,N39563427,39.942853,W091114050,-91.194583,00769,A,W000197 1210,0359,Y,,PA,,,,,201004,9387
,US90480,ST MARYS CO RGNL,24,KZ,K2W6,WGE,WGE,N38185530,38.315361,W076330040,-76.550111,00142,A,W010566 1210,0357,Y,,PA,,,,,201103,9388
,US90522,DAVID WAYNE HOOKS MEM,48,KZ,KDWH,WGE,WGE,N30034260,30.061833,W095331000,-95.552778,00152,A,E003220 1210,0468,Y,,PA,,,,,201010,9389
,US90548,LA CHOLLA AIRPARK,04,KZ,57AZ,WGE,WGE,N32264826,32.446739,W111001037,-111.002881,02940,D,E010318 1210,0405,,,PV,,,,,200706,9390
,US90551,GREENSBURG MUNI,18,KZ,KI34,WGE,WGE,N39193688,39.326912,W085312110,-85.522528,00912,D,W004438 1210,0358,Y,,PA,,,,,200906,9391
,US90601,SKYLARK FLD,48,KZ,KILE,WGE,WGE,N31050900,31.085833,W097411140,-97.686500,00848,A,E004351 1210,0469,Y,,PA,,,,,201009,9392
,US90613,LA FONDA RANCH,48,KZ,2TX3,WGE,WGE,N29130085,29.216903,W100370130,-100.617028,01020,D,E006063 1210,0469,Y,,PV,,,,,201009,9393
,US90615,FALLON MUNI,32,KFLX,FLX,WGE,WGE,N39295670,39.499083,W118445550,-118.748750,03966,A,E013572 1210,0363,Y,,PA,,,,,201013,9394
,US90646,PUTNAM CO,18,KZ,K4I7,WGE,WGE,N39380080,39.633556,W086484970,-86.813806,00842,A,W003460 1210,0359,Y,,PA,,,,,201013,9395
,US90693,HANCOCK CO BAR HARBOR,23,KZ,KBHB,WGE,WGE,N44265917,44.449769,W068214164,-68.361567,00083,D,W016537 1210,0262,Y,,PA,,,,,201102,9396
,US90712,MALONE DUFORT,36,KZ,KMAL,WGE,WGE,N44511317,44.853658,W074194422,-74.328950,00790,D,W014159 1210,0263,,,PA,,,,,201013,9397
,US90737,HARTFORD MUNI,55,KZ,KHXF,WGE,WGE,N43205740,43.349277,W088232805,-88.391125,01069,A,W003107 1210,0308,Y,,PA,,,,,201012,9398
,US90763,VALLEY VIEW,41,KZ,K5S9,WGE,WGE,N45182944,45.308178,W122190731,-122.318697,00735,D,E016095 1210,0269,,,PV,,,,,200706,9399
,US90787,COLUMBUS LOWNDES CO,28,KZ,KUBS,WGE,WGE,N33275543,33.465397,W088224914,-88.380317,00188,A,W001393 1210,0408,Y,,PA,,,,,201012,9400
,US90819,ST LUCIE CO INTL,12,KFPR,FPR,WGE,WGE,N2729509/,27.497472,W08022215/,-80.372639,00024,A,W006138 0111,0525,Y,,PA,,,,,201103,9401
,US90865,COBB CO MC COLLUM FLD,13,KZ,KRYY,WGE,WGE,N34004737,34.013158,W084354940,-84.597056,01041,A,W004281 1210,0409,Y,,PA,,,,,201103,9402
,US90902,OFFUTT AFB,31,KOFF,OFF,WGE,WGE,N41070958,41.119328,W095543067,-95.908519,01048,C,E003124 1210,0307,Y,,AF,,,,,201013,9403
,US90948,CAMP DAVIS MCOLF,37,KZ,14NC,WGE,WGE,N34310000,34.516667,W077330000,-77.550000,00060,C,W009253 1210,0410,,,MC,,,,,201013,9404
,US91003,JERRY SUMNERS SR AURORA MUNI,29,KZ,K2H2,WGE,WGE,N36574431,36.962307,W093414312,-93.695311,01434,A,E001499 1210,0360,Y,,PA,,,,,201009,9405
,US91051,HARRISON PILONCILLO RANCH,48,KZ,TE27,WGE,WGE,N28151599,28.254442,W099355716,-99.599211,00520,D,E005351 1210,0469,,,PV,,,,,200906,9406
,US91061,MADISONVILLE MUNI,48,KZ,K51R,WGE,WGE,N30544620,30.912833,W095570720,-95.952000,00287,D,E003347 1210,0468,Y,,MU,,,,,201010,9407
,US91090,BUFFALO MUNI,40,KZ,KBFK,WGE,WGE,N36514789,36.863303,W099370743,-99.618731,01822,D,E005463 1210,0360,Y,,MU,,,,,201006,9408
,US91108,LONNIE POOL FLD WEAVERVILLE,06,KZ,KO54,WGE,WGE,N40445010,40.747250,W122552040,-122.922333,02350,A,E015028 1210,0304,,,PA,,,,,201013,9409
,US91140,THREE RIVERS MUNI DR HAINES,26,KZ,KHAI,WGE,WGE,N41573510,41.959751,W085353620,-85.593389,00824,A,W005134 1210,0308,Y,,PA,,,,,201102,9410
,US91222,GAMBELL,02,PAGM,GAM,WGE,WGE,N63460036,63.766766,W171435817,-171.732825,00027,D,E008548 1210,0119,Y,,PA,,,,,201012,9412
,US91250,LUMPKIN CO WIMPYS,13,KZ,K9A0,WGE,WGE,N34345930,34.583139,W084011190,-84.019972,01311,D,W004591 1210,0409,,,MU,,,,,200908,9413
,US91260,LEXINGTON CO AT PELION,45,KZ,K6J0,WGE,WGE,N33474070,33.794639,W081144510,-81.245861,00452,D,W006484 1210,0409,Y,,MU,,,,,201007,9414
,US91294,HENDERSON OXFORD,37,KZ,KHNZ,WGE,WGE,N36214170,36.361583,W078314500,-78.529167,00526,D,W009118 1210,0357,Y,,PA,,,,,200810,9415
,US91331,OCEAN SPRINGS,28,KZ,K5R2,WGE,WGE,N30232200,30.389444,W088451240,-88.753444,00020,D,W001014 1210,0467,Y,,PV,,,,,201008,9416
,US91360,SAYRE MUNI,40,KZ,K3O4,WGE,WGE,N35100319,35.167553,W099392835,-99.657875,01937,D,E005455 1210,0407,Y,,PA,,,,,200912,9417
,US91368,GULKANA,02,PAGK,GKN,WGE,WGE,N62091780,62.154944,W145271560,-145.454333,01586,A,E020310 1210,0117,Y,,PA,,,,,201101,9418
,US91396,JACQUELINE COCHRAN RGNL,06,KTRM,TRM,WGE,WGE,N33373600,33.626667,W116093475,-116.159653,-0115,A,E012071 1210,0404,Y,,PA,,,,,201002,9420
,US91402,WAHOO MUNI,31,KZ,KAHQ,WGE,WGE,N41142619,41.240608,W096354040,-96.594556,01224,A,E003426 1210,0307,Y,,PA,,,,,201007,9421
,US91454,WATERTOWN INTL,36,KART,ART,WGE,WGE,N43593092,43.991922,W076011826,-76.021739,00325,D,W012566 1210,0310,Y,,PA,,,,,201008,9422
,US91470,SNOW CREST RANCH,55,KZ,0WI4,WGE,WGE,N43494592,43.829422,W089210943,-89.352619,00810,D,W002269 1210,0308,,,PV,,,,,201002,9423
,US91481,WAMEGO MUNI,20,KZ,K69K,WGE,WGE,N39114999,39.197220,W096153199,-96.258886,00966,D,E003327 1210,0360,Y,,MU,,,,,200901,9424
,US91497,BENSON AIRSTRIP,48,KZ,2XS8,WGE,WGE,N29134586,29.229406,W099492621,-99.823947,00929,D,E005428 1210,0469,,,PV,,,,,201005,9425
,US91536,SHARP CO RGNL,05,KZ,KCVK,WGE,WGE,N36155354,36.264872,W091334551,-91.562642,00716,D,E000206 1210,0359,Y,,MU,,,,,201009,9426
,US91547,TROY MUNI,01,KZ,KTOI,WGE,WGE,N31513750,31.860417,W086004370,-86.012139,00398,A,W003071 1210,0467,Y,,PA,,,,,201102,9427
,US91595,CASA DE AERO PARK,17,KZ,68IS,WGE,WGE,N42085509,42.148636,W088333532,-88.559811,00860,D,W002483 1210,0308,,,PV,,,,,201007,9428
,US91601,KNOX CO RGNL,23,KZ,KRKD,WGE,WGE,N44033627,44.060075,W069055732,-69.099256,00056,D,W016292 1210,0263,Y,,PA,,,,,201010,9429
,US92392,TERRY,30,KZ,K8U6,WGE,WGE,N46463770,46.777139,W105184720,-105.313111,02283,D,E009506 1210,0267,Y,,PA,,,,,201011,9456
,US92600,SEVEN SPRINGS,42,KZ,K7SP,WGE,WGE,N40003599,40.009997,W079191900,-79.321944,02907,D,W009216 0105,0309,Y,,MU,,,,,200405,9470
,US91754,HUMBOLDT MUNI,47,KZ,KM53,WGE,WGE,N35480785,35.802181,W088522982,-88.874950,00421,A,W001354 1210,0408,Y,,PA,,,,,200912,9431
,US91766,GALLATIN FLD,30,KBZN,BZN,WGE,WGE,N45463925,45.777569,W111090728,-111.152022,04473,A,E012488 1210,0268,Y,,PA,,,,,201102,9432
,US91775,PALM SPRINGS INTL,06,KPSP,PSP,WGE,WGE,N33494680,33.829667,W116302410,-116.506694,00477,A,E012142 1210,0404,Y,,PA,,,,,201013,9433
,US91789,RICK HUSBAND AMARILLO INTL,48,KAMA,AMA,WGE,WGE,N35130970,35.219361,W101422130,-101.705917,03607,A,E006541 0111,0406,Y,,PA,,,,,201102,9434
,US91822,EFFINGHAM CO MEM,17,KZ,K1H2,WGE,WGE,N39041362,39.070450,W088320067,-88.533519,00587,A,W002186 1210,0359,Y,,PA,,,,,201013,9435
,US91882,LANCASTER,42,KLNS,LNS,WGE,WGE,N40072050,40.122361,W076173970,-76.294361,00403,A,W011350 1210,0310,Y,,PA,,,,,201101,9436
